X0,X0.136206127766765,X0.1,X0.2,X0.136206127766765.1,X0.3,X0.136206127766765.2,X0.4,X0.5,X0.136206127766765.3,X0.6,X0.7,X0.8,X0.9,X0.136206127766765.4,X0.136206127766765.5,X0.10,X0.136206127766765.6,X0.11,X0.12,X0.00557499584418132,X0.0083216756528906,X0.00422806319387356,X0.00594405403864815,X0.00381910538666615,X0.00445429951545035,X0.0035200240780258,X0.00499300539159084,X0.00302679206321839,X0.0020234723814258,X9.79481577341979e.05,X0.000553669928941901
0.136627877382951,0.136627877382951,0,0,0.136627877382951,0,0,0,0,0.136627877382951,0,0,0.136627877382951,0.136627877382951,0,0.136627877382951,0,0,0,0,0.0038153663043977,0.00735675741359173,0.00769406101984457,0.00511353847845259,0.00281193693266956,0.00454981505888372,0.00416362390806104,0.00410617473404504,0.0000296699908446411,0.00232994561436743,0.00119866764321256,0.00043530122097104
0.1353214139288,0.1353214139288,0.1353214139288,0,0,0,0,0.2706428278576,0,0.1353214139288,0,0,0,0,0,0.1353214139288,0,0,0,0,0.0064654634938353,0.0075457546241331,0.00514963255890422,0.0077984911513257,0.00422333845167458,0.00455916873084462,0.00459948284468828,0.005100982985678,0.00482214413735253,0.00140078807381035,0.000106946790870032,0.000977908655282849
0,0.135047347507767,0,0.135047347507767,0,0,0,0,0,0.405142042523302,0,0,0.135047347507767,0,0,0.135047347507767,0,0,0,0,0.0079055342211515,0.00722714320733654,0.00727101841752024,0.00655784116791824,0.00475766660919327,0.00610614471780772,0.00363373037183965,0.00356081873342431,0.0022734492584637,0.0043257353496107,0.0000735572941997557,0.000975928097162231
0,0.133932579855883,0.133932579855883,0.133932579855883,0,0,0,0,0,0.267865159711767,0,0,0.133932579855883,0,0,0.133932579855883,0,0,0,0,0.00673391459989861,0.0090509126239324,0.00487354386394942,0.0122422748801516,0.00404677599795736,0.00652659739755013,0.00253141634942849,0.00917189664368369,0.000758681099419105,0.00264202940725197,0.000022409509378952,0.0038714886362137
0.13448423062918,0.13448423062918,0,0.13448423062918,0,0,0,0.13448423062918,0.13448423062918,0.13448423062918,0,0,0,0,0,0,0.13448423062918,0,0,0,0.00436487265907114,0.0137734703979217,0.00555574512264304,0.00782740248596221,0.00364309115016342,0.00660601250103304,0.00394653047137587,0.00661914572652639,0.000380807250626176,0.00383490188891198,0.00129667885401982,0.000761727087486477
0.135932042974289,0.135932042974289,0,0,0,0,0,0.135932042974289,0.135932042974289,0,0,0,0,0,0,0.135932042974289,0.135932042974289,0.135932042974289,0,0,0.00615986529124928,0.00951126062462689,0.00459807435001309,0.00851068662593546,0.00318571671281695,0.00621085982530653,0.00143016575038434,0.00564502942132207,0.000171306310688948,0.00196298348211091,0.000107429381281491,0.000982321404244108
0.136660067444514,0.136660067444514,0,0,0,0,0,0.273320134889028,0,0.136660067444514,0,0,0,0.136660067444514,0,0.136660067444514,0,0,0,0,0.00309302258448183,0.00657276203335469,0.0039920891736453,0.00499129543236853,0.00553071903944047,0.0042772999628724,0.00333462240598221,0.00317794712501414,0.00142566273106113,0.00176163368177672,0.00479541100764005,0.000427062710764106
0,0.133187998567934,0.133187998567934,0.266375997135869,0,0,0,0.133187998567934,0,0.133187998567934,0,0,0,0.133187998567934,0,0,0,0,0,0,0.00233669310937505,0.014827570153681,0.00341139555654665,0.012278268619934,0.00300865477369903,0.00853235615923457,0.00119447207518556,0.00926072802567075,0.003425999295522,0.00707561242392151,0.000667409849590209,0.00166484998209918
0,0.137914383502327,0,0,0,0,0,0,0,0.137914383502327,0,0,0,0.413743150506982,0,0,0,0.275828767004655,0,0,0.00171094355043432,0.00781997450674825,0.00138690121164521,0.00652534363579031,0.00299444579823558,0.0047475410353238,0,0.00327277296901478,0.00198313911572673,0.00166332288747201,0.00198313911572673,0.00051179165759135
0,0.135518252994583,0.271036505989167,0,0,0.135518252994583,0,0,0,0.271036505989167,0,0,0,0,0,0,0.135518252994583,0,0,0,0.00160759673197743,0.0140547250674859,0.00276806524799127,0.0101572518748491,0.00234139261336329,0.00712000196564953,0.000804618519238069,0.00577011311665419,0.00228089425530661,0.0035997035956653,0.0000738137859715175,0.000794052263764307
0.13058014121614,0.13058014121614,0.13058014121614,0.13058014121614,0,0,0,0.13058014121614,0.13058014121614,0,0,0,0,0,0.13058014121614,0,0,0,0,0,0.00378900895192321,0.0189749267699917,0.00434173158514538,0.0182480646561891,0.00358484092786293,0.0125479354447491,0.00200179495858401,0.0111197151501976,0.0014600431021377,0.0072686211418542,0.000970077033185961,0.00163225176520174
0,0.137736481525165,0,0,0,0.137736481525165,0.137736481525165,0,0,0.137736481525165,0,0,0,0.137736481525165,0,0,0,0.27547296305033,0,0,0.00488604109326837,0.00542909056300842,0.00382210155131045,0.00514662316944495,0.00269745792690434,0.00421179060431133,0.00207119579052368,0.00335261894824231,0.00010503080866104,0.00206470214087039,0,0.00205797672730134
0,0.135031692894117,0,0,0,0,0,0.135031692894117,0.135031692894117,0,0,0,0.135031692894117,0.135031692894117,0,0.135031692894117,0.135031692894117,0,0,0,0.003876452723685,0.0103878140718932,0.00434745327016991,0.0115086826160532,0.00231414228803878,0.00717355868697954,0.00421727675694255,0.00625708381753527,0.000106717819460354,0.00280876470719239,0,0.00178020298323314
0,0.276005198529242,0,0,0,0,0,0,0,0.276005198529242,0,0.138002599264621,0,0.138002599264621,0,0,0.138002599264621,0,0,0,0.00287177071272932,0.0070348981284721,0.00181442221072034,0.00574112375967082,0.00175134092343828,0.00428562759517243,0.00161152056248408,0.00343658816629266,0.00230010882560122,0.00225062832860943,0.0000751669542702781,0.000808608980192585
0,0.276112617842122,0,0,0,0.138056308921061,0,0,0,0.138056308921061,0,0.138056308921061,0,0.138056308921061,0,0,0.138056308921061,0,0,0,0.00287632873541106,0.00778589047156158,0.00183016761327398,0.00568942991975474,0.000216447126881367,0.00501532684891437,0.0000765723488104576,0.00416595697976556,0.00000412841928806911,0.00388283369055527,0,0.00206275539835653
0.137992885994221,0.137992885994221,0,0,0,0.413978657982664,0,0,0,0.137992885994221,0,0,0,0,0,0,0,0.137992885994221,0,0,0.00230613671480283,0.00767113773260031,0.00214382682110707,0.00675140975781293,0.00181478575639288,0.00477045719330401,0.000901153968540194,0.00379177229662309,0.00100775580670748,0.00186977665400771,0.000105226329618386,0.000916359008934688
0,0.136652993264785,0,0.136652993264785,0,0.136652993264785,0,0,0,0.409958979794354,0,0,0,0.136652993264785,0,0,0,0,0,0,0.00449597590845565,0.00912799291161223,0.00306503566577541,0.00637891902235362,0.00239670571850009,0.00469744664422823,0.00238181934749585,0.00517786732430079,0.00227761475166458,0.00246882849297742,0,0.000960841359143437
0,0.132197257974804,0.132197257974804,0.132197257974804,0,0,0,0,0,0.132197257974804,0,0,0.132197257974804,0.132197257974804,0.132197257974804,0,0,0,0,0,0.00298947462406935,0.0126646005962433,0.00377023379430444,0.0159824419334213,0.0020378802645873,0.00939839881084197,0.00306797409925312,0.0112057831968529,0.00152509232508458,0.00516395539109429,0.000203496241882789,0.00660986289874018
0,0.1364737833887,0,0.1364737833887,0,0,0,0,0,0.272947566777399,0,0,0,0,0,0.272947566777399,0,0,0,0.1364737833887,0.00371263105189624,0.00677037909792382,0.00496815099225917,0.00645051866785646,0.0044605404233366,0.00635722604233678,0.000864414933716056,0.00337019609129078,0.00229746253718111,0.00437142587391919,0.0000743342421790175,0.000986236325207377
0.27074389314826,0.13537194657413,0,0.13537194657413,0,0,0,0,0,0.13537194657413,0,0,0.13537194657413,0,0,0.13537194657413,0,0,0,0,0.00468331995812304,0.0116632714724808,0.00338531069960701,0.00987693023279297,0.00257731993538911,0.00693054130815008,0.00149656120524665,0.0056746492255202,0.00204604890074578,0.00239610989467606,0.000899555982277481,0.000766755166080515
0,0.136558106493806,0,0,0,0.136558106493806,0,0,0,0.273116212987612,0,0,0,0.136558106493806,0.136558106493806,0,0,0.136558106493806,0,0,0.00442955800108556,0.00756137171943091,0.00233864872455546,0.00574770936627754,0.00232007798896486,0.00524761864391023,0.00236587284005079,0.00534430285093444,0.00200447271052904,0.00413408330362262,0.0008925620628247,0.00170697633117257
0,0.133966522682745,0.133966522682745,0.133966522682745,0,0,0,0,0,0.133966522682745,0,0,0.133966522682745,0.133966522682745,0,0.133966522682745,0,0,0,0,0.00279102486116389,0.0112936133518253,0.00246815075782378,0.0114080867009157,0.00379493917414164,0.0080916303015086,0.000947160960407251,0.00829441166068075,0.000693726250591276,0.00554705132958692,0.000206219738001223,0.00669832613413726
0,0.136842805333704,0,0.136842805333704,0,0.136842805333704,0,0,0,0.136842805333704,0,0,0,0,0,0.136842805333704,0.136842805333704,0.136842805333704,0,0,0.00100296179021486,0.0105438450604693,0.00194746457160009,0.00812170067962628,0.00174354004904981,0.00665338005113019,0.000711251319092068,0.00479417543180189,0.0019906268097233,0.00371506834849096,0.0000745352402458124,0.000801813312627556
0,0.132980231440047,0.265960462880094,0,0,0,0,0,0,0.132980231440047,0,0.132980231440047,0,0,0.132980231440047,0.132980231440047,0,0,0,0,0.00164423972751441,0.0197911985083848,0.00183814753441335,0.0125513079786283,0.00188813939034951,0.0124539103476612,0.000315668273484577,0.011427988639379,0.000688145476395685,0.00550621270782075,0.0000724313819360615,0.00096098995370504
0,0.134646140399267,0.134646140399267,0,0,0.134646140399267,0,0.134646140399267,0,0.134646140399267,0,0,0,0,0.134646140399267,0,0,0.134646140399267,0,0,0.00553885041124197,0.0117815372859228,0.00382042245467637,0.00679476494735877,0.0052566159966653,0.00727141754461931,0.00295540848288759,0.00575927827252639,0.00185906582657926,0.00368173040178919,0.000759271934069191,0.00199865364679835
0.135387506837724,0.135387506837724,0,0.135387506837724,0,0.135387506837724,0,0,0,0.270775013675448,0,0,0.135387506837724,0,0,0,0,0,0,0,0.00479374917158552,0.00955248766732795,0.00720855332533803,0.00645206087397579,0.00319396913476354,0.00628018220371293,0.00343486153772891,0.00564885862472836,0.000734341065608631,0.00332188584946637,0.000899659381309231,0.000766843300386021
0,0.135684585436598,0,0.135684585436598,0,0.135684585436598,0,0.271369170873195,0,0,0,0,0,0,0,0,0.135684585436598,0,0.135684585436598,0,0.00770218934650258,0.00559168897119778,0.00607725896314304,0.00762563270936571,0.00353369224787121,0.00352461911406685,0.0058562220581301,0.00408113792220542,0.00488918560250345,0.000424014329489367,0.000107233811424775,0.000795026867916886
0.13472281251536,0.13472281251536,0.13472281251536,0,0,0.269445625030721,0,0,0.13472281251536,0.13472281251536,0,0,0,0,0,0,0,0,0,0,0.00159979143049128,0.0145774293267778,0.0018008444854138,0.00946940862630561,0.00230453226702593,0.00893328024680846,0.000651120291693208,0.00925232596784663,0.00195691000127184,0.00473634887724626,0.000895242441395165,0.000763078430201063
0,0.135097434582609,0.135097434582609,0,0,0.135097434582609,0,0,0,0.270194869165219,0,0,0,0,0.135097434582609,0,0,0.135097434582609,0,0,0.00560464380060603,0.01095028034394,0.00370106371507392,0.0075596513691981,0.00385486990813928,0.00923517619278949,0.00287614694918592,0.00601605763548981,0.000765856727049601,0.00275406147216623,0.000103018406199457,0.000897131401896494
0,0.13528736813307,0,0.13528736813307,0,0,0,0,0,0.40586210439921,0,0,0,0,0.13528736813307,0,0.13528736813307,0,0,0,0.00529677257621804,0.00924815993159137,0.00389804856664787,0.00689648497728188,0.00296168081599827,0.00565458921506086,0.00260017601534963,0.007979840854848,0.00228375095051524,0.0035935707165305,0.000884256346806146,0.00169109210166337
0,0.134102574728254,0,0.268205149456507,0,0.134102574728254,0,0,0,0.134102574728254,0,0,0.134102574728254,0.134102574728254,0,0,0,0,0,0,0.00176352762769758,0.0108238064507808,0.00358673066436299,0.0113018087924951,0.00106260416740745,0.00792305251252036,0.00288007836427562,0.00822425946858226,0.00156168153219601,0.00523838182679688,0.000210916758697067,0.00670512873641268
0,0.136453150399976,0,0,0.136453150399976,0,0,0,0.136453150399976,0,0,0,0,0,0,0.272906300799953,0.136453150399976,0.136453150399976,0,0,0.00183087192039137,0.00993249677596326,0.00336435467624332,0.00821850395620956,0.00157817370670507,0.00645787187665913,0.00232344399380039,0.00397932832503468,0.00264638473592871,0.0034829533392144,0.0000641218072266678,0.000949442086788955
0.275497428346849,0.275497428346849,0,0,0,0,0.137748714173424,0,0,0,0,0,0,0,0,0.137748714173424,0.137748714173424,0,0,0,0.00224026780119092,0.00831335013216409,0.00200282412977793,0.00646705999376244,0.00136267756002709,0.00535558660426064,0.000447327792061094,0.00442907852915336,0.00036739528878669,0.00328061207699985,0.0000299133907857707,0.00146290748705965
0.275031662985523,0.275031662985523,0,0,0.137515831492762,0,0.137515831492762,0,0,0,0,0,0,0,0,0.137515831492762,0,0,0,0,0.00341307537762539,0.007276991326792,0.00206846525681673,0.00555468611342143,0.00342423721864778,0.00450048760032405,0.00251043497226111,0.00357554591141124,0.0015707842536839,0.00184988337782562,0.00120645786787589,0.000438130273984016
0,0.135167818556381,0,0.135167818556381,0,0.135167818556381,0,0,0,0.270335637112762,0,0,0,0.135167818556381,0.135167818556381,0,0,0,0,0,0.00264205206217071,0.0134243819817772,0.00143954448479217,0.00747118997204017,0.00229645744731587,0.00786718944077669,0.00228452379921329,0.00781438951276775,0.000732475803910274,0.00527999291384481,0.000883474954770777,0.00168959773195476
0.135022979155669,0.135022979155669,0.270045958311339,0,0,0,0,0,0,0.135022979155669,0,0,0,0,0,0.135022979155669,0,0.135022979155669,0,0,0.0027605445671216,0.0120502075269499,0.00288744405651148,0.0142407048325771,0.00247877001986405,0.00715990992974398,0.00147280316103325,0.00649896980949343,0.00197088365543973,0.0022696123325381,0.000073544021298973,0.000975751997742784
0,0.136077888390094,0.136077888390094,0,0,0,0,0,0,0.136077888390094,0,0,0,0,0,0.544311553560377,0,0,0,0,0.000204916148590565,0.0124151139860775,0.000202493971918907,0.0101410584540655,0.00206786071284484,0.00773743657316674,0.0000988248092487974,0.00719093235829545,0.0000964026325771395,0.0049168768262835,0.000681891191394863,0.00170097360487618
0,0.136302675336684,0.136302675336684,0,0,0.136302675336684,0,0,0,0.136302675336684,0,0.272605350673368,0,0,0,0.136302675336684,0,0,0,0,0.00179265433696155,0.0109747613138771,0.000910010810925396,0.0076736808933812,0.000622751346084773,0.00702810669857766,0.000105102026231353,0.00685506619355969,0.000030181652996521,0.0059266373253323,0.0000223208365837662,0.00393999920870124
0,0.135620464496154,0,0.135620464496154,0,0.135620464496154,0,0,0,0.271240928992307,0,0,0.135620464496154,0.135620464496154,0,0,0,0,0,0,0.00473971555485861,0.0080458429899766,0.00439334986923222,0.00660884880928918,0.00346993334956899,0.00577446509099366,0.00291267760026152,0.00545660462832491,0.000884985088563656,0.00455599998090735,0,0.00381432556494843
0,0.133485313149556,0.133485313149556,0,0,0.133485313149556,0,0,0.133485313149556,0.266970626299112,0,0,0.133485313149556,0,0,0,0,0,0,0,0.00746054119440025,0.0127749616133184,0.00459210386076948,0.00805604722029481,0.00496542554849162,0.00951604283286808,0.00438671990810674,0.00750854886759791,0.00180198044490708,0.00355222146965064,0.000101789084701634,0.000886425908000694
0,0.134676455883596,0.134676455883596,0,0,0.134676455883596,0,0,0.134676455883596,0.134676455883596,0,0,0,0,0,0,0,0.269352911767193,0,0,0.00456116409568165,0.0117200739037253,0.00325007033995961,0.00974563025704824,0.00351999858780982,0.00917680635738001,0.00221906909184854,0.00474458315120887,0.00339217821334027,0.00249887955283616,0.00193657935341964,0.000499775910567233
0.413377328973387,0.137792442991129,0,0,0,0,0.137792442991129,0,0,0,0,0,0,0.137792442991129,0,0,0.137792442991129,0,0,0,0.00167568168409877,0.00873145228995916,0.00140039112165262,0.00691653473601503,0.00105789669750602,0.00555240300694073,0.000394982111000643,0.00463401099190334,0.000365059224102909,0.00323119241979088,0.0000299228868977341,0.00146337189222818
0.270787475642443,0.135393737821221,0,0.135393737821221,0,0,0.135393737821221,0,0,0,0,0,0.135393737821221,0.135393737821221,0,0,0,0,0,0,0.00380047185372573,0.0126138306548109,0.00313685455857165,0.00861581488480248,0.00153478369486234,0.00739112299331937,0.00150538170821655,0.00682753333797374,0.000276378673050207,0.0047929912071121,0.000358704235185015,0.00138996744981967
0.271250450290031,0.135625225145016,0,0,0,0,0,0.271250450290031,0,0,0.135625225145016,0,0,0,0,0,0,0.135625225145016,0,0,0.0110197788789958,0.0042266992160872,0.00842798034513059,0.00365386806507075,0.0075237478010556,0.00338897504708512,0.00461483054928117,0.00223669041948141,0.00200275341288271,0.00177643880077643,0.000359317524135987,0.00139234392490853
0,0.135031692894117,0,0,0,0,0,0.135031692894117,0.135031692894117,0,0,0,0.135031692894117,0.135031692894117,0,0.135031692894117,0.135031692894117,0,0,0,0.00240788091324724,0.0110504451835736,0.00211272442065451,0.00870321458301477,0.00346919444942212,0.00701202174923095,0.000200456444668814,0.0066625744974217,0.00421727675694255,0.00479995470846928,0.00245450987336136,0.00168789616117646
0,0.136152876055207,0,0.136152876055207,0.136152876055207,0,0,0,0,0,0,0,0,0,0,0.136152876055207,0,0.408458628165622,0,0,0.00551261619392163,0.00748741097054776,0.00415263848258715,0.00824196914543677,0.00372270754263516,0.003641491107414,0.00325021974074527,0.00347362684329406,0.00427391099803792,0.000884195924006155,0.00168909057376028,0.000599990091162911
0,0.135895547957409,0,0.271791095914818,0.135895547957409,0,0,0,0,0,0,0,0,0,0,0,0.271791095914818,0,0,0.135895547957409,0.00434923807603297,0.0108241998358027,0.00233233334330072,0.0120600663299383,0.00343526915932122,0.00556720531038413,0.00103230302558026,0.00468799827448995,0.000952671814700907,0.00161575029010429,0.00091861326615853,0.000955515572322628
0,0.133604575324366,0,0.267209150648732,0.133604575324366,0.133604575324366,0,0,0,0,0,0,0,0,0.133604575324366,0,0,0.133604575324366,0,0,0.0036523657292951,0.0185288278854042,0.00225601004342621,0.0139769434900704,0.00328822310723257,0.0083894279251892,0.00153324211069811,0.00647147161972231,0.00165652550669466,0.00292260008619984,0.00115292805452231,0.000939407170983949
0.137116141793647,0.137116141793647,0,0,0.137116141793647,0.137116141793647,0,0.137116141793647,0,0,0,0,0,0,0,0.137116141793647,0,0.137116141793647,0,0,0.00648512001531816,0.00537953222431789,0.00309758494728787,0.00450916608985416,0.00585074430322999,0.00414093426340268,0.00406720938451531,0.00305130281470356,0.000884689551393724,0.00147962242897468,0.0000644333588926664,0.00117666806258207
0,0.133230546263679,0,0.266461092527358,0,0.133230546263679,0,0,0.133230546263679,0.133230546263679,0,0,0,0,0,0,0.133230546263679,0,0,0,0.00308825465452712,0.0135247219595491,0.00240080590470532,0.0183972648854948,0.00222806626434811,0.00887336255553755,0.00063660391201191,0.0106688523383757,0.000103776586836113,0.00431958411872968,0.0000222920455894411,0.00312259092854327
0,0.135547832825274,0,0.135547832825274,0.135547832825274,0,0,0,0,0.135547832825274,0,0.135547832825274,0.135547832825274,0.135547832825274,0,0,0,0,0,0,0.00458469191604403,0.0108974368565822,0.00258761729566275,0.00752528740103554,0.0037788361638605,0.00683034001610027,0.00100148085414729,0.0050896622797701,0.00379562884726573,0.00185319302802582,0.00298272788951303,0.000238267675074473
0,0.133317389161927,0,0,0,0.133317389161927,0,0.133317389161927,0,0.133317389161927,0,0,0.133317389161927,0,0.266634778323854,0,0,0,0,0,0.00793867320753181,0.0101029584010919,0.00741147863394211,0.00640548393348885,0.00542961051851547,0.00677002366911203,0.00226530401562444,0.00521422015383791,0.00115044980821975,0.00708248630215907,0.00034171776489038,0.00666586945809636
0,0.136600631912548,0,0.136600631912548,0.136600631912548,0,0,0,0,0.136600631912548,0,0,0,0,0,0.409801895737645,0,0,0,0,0.00325390582909267,0.0116540749075741,0.00267054478415757,0.00847417494323844,0.00176535284210073,0.00662493054923145,0.00100021423807265,0.00423041751946799,0.000797623197389479,0.00226278146408704,0.0000744033337558588,0.000987153003992945
0.134842940086652,0.134842940086652,0,0.134842940086652,0.269685880173304,0,0,0.134842940086652,0,0,0,0,0,0,0,0,0,0.134842940086652,0,0,0.0115286153375613,0.00350934019032298,0.0105688254679117,0.00370521799543814,0.00705647650528369,0.00417598314232722,0.0049079181877214,0.00187812249425451,0.00283520602523207,0.00333650683052095,0.000595632324704702,0.00200157489215834
0,0.134976717291656,0,0,0,0.134976717291656,0,0,0,0,0,0,0,0.269953434583312,0.269953434583312,0,0,0,0,0.134976717291656,0.00285704722457153,0.0103473362412151,0.00231954293184521,0.0142094630150666,0.000743453103298902,0.00836684290222331,0.0000403632758218737,0.00803401457204675,0,0.00444869551750305,0,0.00379622017481721
0.135193982879632,0.135193982879632,0,0,0,0.270387965759264,0,0,0.135193982879632,0.135193982879632,0,0,0.135193982879632,0,0,0,0,0,0,0,0.0043500793659659,0.0108953939849127,0.00253205960561739,0.0105422261097609,0.00433506316166898,0.00609297100780076,0.00230277369112862,0.00611607544859043,0.00102976520282833,0.00267351382311173,0.00114498570725763,0.00162721273393205
0,0.132908142988876,0,0.132908142988876,0,0,0,0,0.132908142988876,0.132908142988876,0,0.132908142988876,0,0,0.132908142988876,0,0,0.132908142988876,0,0,0.00531121568494115,0.0130571867060429,0.00439576294389809,0.0121096970130174,0.00260677864866549,0.00789142099045166,0.00145512888086632,0.00941649001394477,0.000776157057979111,0.00571089677027107,0.000266857218342767,0.00664540714944382
0,0.134315717977314,0,0,0.134315717977314,0.134315717977314,0,0,0.134315717977314,0,0.134315717977314,0,0.134315717977314,0,0,0,0,0,0,0.134315717977314,0.0119943123242757,0.004940103252336,0.00917793788881102,0.00583040397151618,0.00708062353579055,0.00518932186872294,0.00447358844275752,0.00321852727760804,0.00142358403372413,0.00281682621455526,0.0000769840884581907,0.00356776126024921
0,0.133255811255679,0,0.266511622511358,0.133255811255679,0.133255811255679,0,0,0.133255811255679,0.133255811255679,0,0,0,0,0,0,0,0,0,0,0.00472529186337809,0.0130002495564931,0.00516637856045127,0.00853670041149728,0.00438041121244926,0.010722928562713,0.00132923738991194,0.00882624550686127,0.00170058893515137,0.00520530512864013,0.0000763765947557074,0.00353960748794414
0.13780079804377,0.275601596087541,0,0,0,0.13780079804377,0.13780079804377,0,0,0,0,0,0,0,0,0.13780079804377,0.13780079804377,0,0,0,0.00140852136317932,0.0087908565758278,0.000826216103755378,0.00702292885589308,0.00154431082938546,0.00559311100523917,0.000684736040510938,0.00469653110583403,0.000103411918838852,0.00317755990637078,0.0000524908694479363,0.00149373911932508
0.138230059153173,0.276460118306347,0,0,0,0.138230059153173,0,0,0,0.138230059153173,0,0,0,0,0,0,0.276460118306347,0,0,0,0.00241501544202279,0.00703636897920385,0.00177164776914372,0.00530511848177321,0.00130582870930692,0.00462679226396662,0.00165570970753012,0.00383034954055182,0.0000560990621697537,0.00293603885525508,0.0000737161364465255,0.00137690098041601
0,0.133930100541338,0,0,0,0,0,0.133930100541338,0.133930100541338,0.267860201082676,0,0.133930100541338,0,0,0.133930100541338,0,0,0,0,0,0.00567255242836133,0.0115096180157621,0.00758113979990024,0.00643492279981526,0.00464268764778279,0.00575480900788106,0.00418010671731204,0.00585944189966527,0.00246881473846693,0.00544091033547359,0.00127016656344512,0.00167412625676673
0,0.13619255161699,0,0.13619255161699,0,0.13619255161699,0,0.13619255161699,0,0.13619255161699,0,0.13619255161699,0,0,0,0,0,0.13619255161699,0,0,0.00401266213792059,0.00800330741824581,0.00687168755043302,0.00574562327258963,0.00230261895897156,0.00523357119820227,0.00297422423752125,0.00424271718559714,0.000131198662216759,0.00473481917868207,0.000697301985480819,0.00170240689521237
0.136588536854868,0.136588536854868,0,0,0,0,0.136588536854868,0,0,0,0,0,0,0,0.136588536854868,0,0.136588536854868,0.273177073709736,0,0,0.00308731910818356,0.0071762336752898,0.003167842646373,0.00757472806370169,0.00210635181045293,0.00559059282338469,0.00208009413501271,0.00514708024013207,0.00155328736888072,0.00294619073054517,0.000355937376098478,0.00309458403786781
0.136520469006329,0.136520469006329,0,0,0,0.273040938012659,0,0.136520469006329,0,0,0,0,0,0,0.136520469006329,0,0.136520469006329,0,0,0,0.00260686539984456,0.00944910961313451,0.00163299670725812,0.00786592546288994,0.00137113402175818,0.00644605925597774,0.00133964051443092,0.00504952418473421,0.0000704715836201751,0.00507618833893082,0.000355759997440185,0.00309304187567447
0,0.135234519951172,0,0,0,0.135234519951172,0,0.405703559853516,0,0,0,0,0,0,0.135234519951172,0,0.135234519951172,0,0,0,0.00864374373874957,0.00578444528802719,0.00487133131185637,0.00655042206211745,0.00556469106829419,0.00504488150654858,0.00603129589933294,0.00379686762654252,0.00138941553602864,0.00248282126485246,0.0000288859775959052,0.00316955906185123
0,0.134846140473834,0,0,0,0,0,0.134846140473834,0.134846140473834,0.404538421421503,0,0.134846140473834,0,0,0,0,0,0,0,0,0.00891943132102368,0.00553079873098988,0.00655902380077053,0.00642626138319171,0.00579766396219572,0.00452998753178998,0.00406468223544986,0.00305510787035742,0.00495037511285228,0.00210697094490366,0.00245113703371277,0.00168557675592293
0.137601366577272,0.137601366577272,0,0,0,0,0,0,0,0,0.275202733154544,0,0,0,0,0.275202733154544,0,0.137601366577272,0,0,0.0049608011339053,0.00745788656669555,0.00353540969076041,0.00582353439785651,0.00213607874160631,0.00456879537425775,0.000827665605202076,0.00350890203553311,0.000122464725017619,0.00248596218898257,0.0000578033502092625,0.00130513014907007
0.135088678928776,0.135088678928776,0.135088678928776,0.135088678928776,0,0,0,0,0,0,0,0.135088678928776,0,0,0,0,0.135088678928776,0.135088678928776,0,0,0.0028804811352308,0.0161819483206645,0.001788518321678,0.0104251785681526,0.000972984744855946,0.00767789171311045,0.000368668497681731,0.00735468149509409,0.0000573249212427118,0.00488773003431152,0.00000288548258461853,0.00178095426396382
0.134513014377662,0.134513014377662,0,0,0,0.134513014377662,0,0,0.134513014377662,0,0,0,0,0.134513014377662,0.134513014377662,0,0,0.134513014377662,0,0,0.00248367817662147,0.0126664232554903,0.00290919709632102,0.01025924455555,0.00198987319187551,0.00841855743248142,0.00070172791412041,0.0094677983518202,0.000671846774894933,0.00505737407683189,0,0.00378317853035774
0,0.136867721442287,0.136867721442287,0,0.136867721442287,0.273735442884575,0,0,0,0.136867721442287,0,0.136867721442287,0,0,0,0,0,0,0,0,0.00332819030730151,0.0108598655976577,0.00268424448944951,0.00786588418991628,0.00183302373633178,0.0063655519882033,0.00101396129615513,0.00391623461018296,0.000823642563349499,0.00222209557578521,0.000104368336576472,0.00090888721307891
0,0.135652879824967,0,0.135652879824967,0,0,0.271305759649933,0,0,0,0,0.135652879824967,0.135652879824967,0,0,0,0.135652879824967,0,0,0,0.00148778708228631,0.0110366997593667,0.00270658643605504,0.00920028565030487,0.00125859215020004,0.00716350534956155,0.00120556727995137,0.00688862280525848,0.00142577985861877,0.004706121636801,0.000276907658543031,0.00307338555828581
0,0.13617954097084,0,0,0.13617954097084,0.27235908194168,0.13617954097084,0.13617954097084,0,0,0,0,0.13617954097084,0,0,0,0,0,0,0,0.00669485577652942,0.00567193107931375,0.00383998186975684,0.0048590429505473,0.00700871350384721,0.00467452233146963,0.00401130921079058,0.00305207076840427,0.00144537445020892,0.00269300361936006,0.00115333260187579,0.00163907504201621
0,0.133598029665603,0.133598029665603,0.267196059331206,0.133598029665603,0,0.133598029665603,0,0,0.133598029665603,0,0,0,0,0,0,0,0,0,0,0.00668760631723431,0.010815699862546,0.00417069363329303,0.0103199259257416,0.00279828183425569,0.00710554950289887,0.00199650341358611,0.00837597021994251,0.00095673120845428,0.00469680573018653,0.000210123209360325,0.00667990148328015
0.275636317965056,0.137818158982528,0,0,0,0.137818158982528,0,0,0,0.275636317965056,0,0,0,0.137818158982528,0,0,0,0,0,0,0.00438398140734985,0.00649219086434721,0.00239388522930828,0.0053599689283149,0.00166137361930662,0.00432027627339195,0.00183162246708646,0.00362041843547176,0.000915811233543228,0.00253698466511647,0,0.00175637399906764
